PromptTokens,DecodeTokens,UserID,TIMESTAMP,app,input99app,output99app,sys99app,llmcalls,llmcalls_made,interaction_id,ArrivalTime
2927,32,316391,2024-09-04 06:00:10,17,24202.6,586.7999999999993,0,4.0,0.0,7794,10
4570,39,338277,2024-09-04 06:00:10,17,24202.6,586.7999999999993,0,3.0,2.0,7762,10
3456,8,338179,2024-09-04 06:00:10,17,24202.6,586.7999999999993,0,4.0,1.0,7793,10
5216,34,338307,2024-09-04 06:00:10,17,24202.6,586.7999999999993,0,4.0,1.0,7780,10
3577,6,338179,2024-09-04 06:00:10,17,24202.6,586.7999999999993,0,4.0,0.0,7793,10
2157,120,6103,2024-09-04 06:00:10,11,6083.440000000004,180.4000000000001,0,1.0,0.0,6627,10
1469,6,308228,2024-09-04 06:00:10,17,24202.6,586.7999999999993,0,4.0,0.0,7800,10
3572,9,324054,2024-09-04 06:00:10,17,24202.6,586.7999999999993,0,4.0,0.0,7801,10
3267,9,324054,2024-09-04 06:00:10,17,24202.6,586.7999999999993,0,4.0,1.0,7801,10
7032,319,186881,2024-09-04 06:00:10,17,24202.6,586.7999999999993,0,4.0,3.0,7645,10
11632,173,143193,2024-09-04 06:00:10,17,24202.6,586.7999999999993,0,4.0,3.0,7585,10
6234,13,108771,2024-09-04 06:00:10,17,24202.6,586.7999999999993,0,5.0,3.0,7710,10
4492,32,257804,2024-09-04 06:00:10,17,24202.6,586.7999999999993,0,11.0,7.0,7777,10
1434,6,64115,2024-09-04 06:00:10,17,24202.6,586.7999999999993,0,3.0,0.0,7792,10
10544,681,337001,2024-09-04 06:00:10,17,24202.6,586.7999999999993,0,2.0,1.0,7592,10
5500,3,9059,2024-09-04 06:00:10,17,24202.6,586.7999999999993,0,3.0,1.0,7774,10
1710,41,6,2024-09-04 06:00:10,5,15617.039999999963,417.0799999999999,0,3.0,1.0,1939,10
384,1,12794,2024-09-04 06:00:10,5,15617.039999999963,417.0799999999999,0,2.0,0.0,1941,10
3922,8,6,2024-09-04 06:00:10,5,15617.039999999963,417.0799999999999,0,2.0,1.0,1934,10
9002,11,9948,2024-09-04 06:00:10,5,15617.039999999963,417.0799999999999,0,3.0,0.0,1940,10
5977,17,6,2024-09-04 06:00:10,5,15617.039999999963,417.0799999999999,0,3.0,0.0,1939,10
6173,81,258779,2024-09-04 06:00:10,17,24202.6,586.7999999999993,0,4.0,3.0,7690,10
3451,9,324054,2024-09-04 06:00:10,17,24202.6,586.7999999999993,0,4.0,2.0,7801,10
2905,10,338307,2024-09-04 06:00:10,17,24202.6,586.7999999999993,0,4.0,0.0,7803,10
3041,20,324054,2024-09-04 06:00:10,17,24202.6,586.7999999999993,0,4.0,3.0,7801,10
13130,17,195894,2024-09-04 06:00:10,17,24202.6,586.7999999999993,0,4.0,1.0,7791,10
5191,244,313330,2024-09-04 06:00:10,17,24202.6,586.7999999999993,0,3.0,2.0,7720,10
7241,74,257812,2024-09-04 06:00:10,17,24202.6,586.7999999999993,0,5.0,2.0,7689,10
4491,24,257804,2024-09-04 06:00:10,17,24202.6,586.7999999999993,0,11.0,10.0,7777,10
4026,23,257804,2024-09-04 06:00:10,17,24202.6,586.7999999999993,0,11.0,6.0,7777,10
13257,3,253538,2024-09-04 06:00:10,17,24202.6,586.7999999999993,0,4.0,2.0,7576,10
14795,265,60598,2024-09-04 06:00:10,17,24202.6,586.7999999999993,0,4.0,3.0,7548,10
3573,12,39275,2024-09-04 06:00:10,17,24202.6,586.7999999999993,0,4.0,0.0,7804,10
513,6,338307,2024-09-04 06:00:10,17,24202.6,586.7999999999993,0,4.0,0.0,7780,10
3268,12,39275,2024-09-04 06:00:10,17,24202.6,586.7999999999993,0,4.0,1.0,7804,10
5954,26,257219,2024-09-04 06:00:10,17,24202.6,586.7999999999993,0,6.0,1.0,7799,10
12724,3,253538,2024-09-04 06:00:10,17,24202.6,586.7999999999993,0,2.0,0.0,7781,10
3571,10,338307,2024-09-04 06:00:10,17,24202.6,586.7999999999993,0,4.0,1.0,7803,10
3261,4,6,2024-09-04 06:00:10,17,24202.6,586.7999999999993,0,1.0,0.0,7802,10
5389,41,253538,2024-09-04 06:00:10,17,24202.6,586.7999999999993,0,5.0,3.0,7670,10
5980,39,37299,2024-09-04 06:00:10,5,15617.039999999963,417.0799999999999,0,3.0,0.0,1942,10
359,1,11213,2024-09-04 06:00:10,5,15617.039999999963,417.0799999999999,0,2.0,0.0,1943,10
3175,39,338260,2024-09-04 06:00:11,7,14400.679999999997,184.0,0,1.0,0.0,2588,11
1214,93,183736,2024-09-04 06:00:11,3,4411.68,389.6800000000005,0,1.0,0.0,1450,11
1083,6,6103,2024-09-04 06:00:11,8,1876.0800000000004,11.0,0,,,4794,11
3120,318,186047,2024-09-04 06:00:11,3,4411.68,389.6800000000005,0,2.0,1.0,1412,11
1239,143,179433,2024-09-04 06:00:11,3,4411.68,389.6800000000005,0,1.0,0.0,1449,11
1175,94,6103,2024-09-04 06:00:11,11,6083.440000000004,180.4000000000001,0,1.0,0.0,6629,11
1545,114,6103,2024-09-04 06:00:11,11,6083.440000000004,180.4000000000001,0,1.0,0.0,6628,11
1458,50,143193,2024-09-04 06:00:11,7,14400.679999999997,184.0,0,1.0,0.0,2590,11
2974,28,6,2024-09-04 06:00:11,7,14400.679999999997,184.0,0,1.0,0.0,2589,11
2738,77,119496,2024-09-04 06:00:11,7,14400.679999999997,184.0,0,1.0,0.0,2583,11
3399,29,124103,2024-09-04 06:00:11,7,14400.679999999997,184.0,0,1.0,0.0,2585,11
1271,58,124113,2024-09-04 06:00:11,7,14400.679999999997,184.0,0,1.0,0.0,2586,11
6054,1455,6103,2024-09-04 06:00:11,21,54182.2,1993.3999999999994,0,1.0,0.0,10933,11
1456,3,6103,2024-09-04 06:00:11,8,1876.0800000000004,11.0,0,,,4793,11
22518,1092,6103,2024-09-04 06:00:11,21,54182.2,1993.3999999999994,0,1.0,0.0,10935,11
10153,311,6103,2024-09-04 06:00:11,21,54182.2,1993.3999999999994,0,1.0,0.0,10936,11
2057,262,6103,2024-09-04 06:00:11,21,54182.2,1993.3999999999994,0,1.0,0.0,10937,11
10416,204,6103,2024-09-04 06:00:11,21,54182.2,1993.3999999999994,0,1.0,0.0,10938,11
757,6,338235,2024-09-04 06:00:11,17,24202.6,586.7999999999993,0,4.0,0.0,7814,11
4491,44,253538,2024-09-04 06:00:11,17,24202.6,586.7999999999993,0,6.0,5.0,7700,11
796,5,6103,2024-09-04 06:00:11,8,1876.0800000000004,11.0,0,,,4797,11
1170,3,6103,2024-09-04 06:00:11,8,1876.0800000000004,11.0,0,,,4796,11
2773,35,338277,2024-09-04 06:00:11,7,14400.679999999997,184.0,0,1.0,0.0,2587,11
894,5,6103,2024-09-04 06:00:11,8,1876.0800000000004,11.0,0,,,4795,11
10304,330,6103,2024-09-04 06:00:11,21,54182.2,1993.3999999999994,0,1.0,0.0,10934,11
14022,45,143929,2024-09-04 06:00:11,7,14400.679999999997,184.0,0,1.0,0.0,2592,11
7163,341,6103,2024-09-04 06:00:11,21,54182.2,1993.3999999999994,0,1.0,0.0,10932,11
14838,281,257787,2024-09-04 06:00:11,14,35354.55000000004,776.8000000000002,0,1.0,0.0,7087,11
1070,4,6103,2024-09-04 06:00:11,8,1876.0800000000004,11.0,0,,,4798,11
357,1,37456,2024-09-04 06:00:11,19,11625.800000000001,364.65000000000003,0,2.0,0.0,10639,11
8574,39,61041,2024-09-04 06:00:11,19,11625.800000000001,364.65000000000003,0,1.0,0.0,10638,11
1512,135,245244,2024-09-04 06:00:11,19,11625.800000000001,364.65000000000003,0,2.0,1.0,10634,11
3380,58,6142,2024-09-04 06:00:11,19,11625.800000000001,364.65000000000003,0,2.0,0.0,10637,11
1039,60,179979,2024-09-04 06:00:11,19,11625.800000000001,364.65000000000003,0,2.0,0.0,10636,11
7214,39,175245,2024-09-04 06:00:11,19,11625.800000000001,364.65000000000003,0,2.0,1.0,10633,11
3897,328,11215,2024-09-04 06:00:11,13,19269.530000000002,1040.2400000000002,0,1.0,0.0,6982,11
2897,20,338307,2024-09-04 06:00:11,17,24202.6,586.7999999999993,0,4.0,3.0,7803,11
3268,114,338279,2024-09-04 06:00:11,7,14400.679999999997,184.0,0,1.0,0.0,2596,11
3132,40,338278,2024-09-04 06:00:11,7,14400.679999999997,184.0,0,1.0,0.0,2595,11
1305,45,124113,2024-09-04 06:00:11,7,14400.679999999997,184.0,0,1.0,0.0,2594,11
1514,62,253538,2024-09-04 06:00:11,7,14400.679999999997,184.0,0,1.0,0.0,2593,11
1662,112,6103,2024-09-04 06:00:11,2,3053.94,263.47,0,1.0,0.0,330,11
103,1,6103,2024-09-04 06:00:11,2,3053.94,263.47,0,1.0,0.0,329,11
1835,180,6103,2024-09-04 06:00:11,2,3053.94,263.47,0,1.0,0.0,328,11
135,1,6103,2024-09-04 06:00:11,2,3053.94,263.47,0,1.0,0.0,327,11
1328,231,6103,2024-09-04 06:00:11,2,3053.94,263.47,0,1.0,0.0,326,11
15619,42,272025,2024-09-04 06:00:11,7,14400.679999999997,184.0,0,1.0,0.0,2582,11
5206,40,9967,2024-09-04 06:00:11,7,14400.679999999997,184.0,0,1.0,0.0,2591,11
2031,64,6103,2024-09-04 06:00:11,11,6083.440000000004,180.4000000000001,0,1.0,0.0,6630,11
25540,456,6103,2024-09-04 06:00:11,21,54182.2,1993.3999999999994,0,1.0,0.0,10927,11
7073,324,6103,2024-09-04 06:00:11,21,54182.2,1993.3999999999994,0,1.0,0.0,10928,11
24398,1925,6103,2024-09-04 06:00:11,21,54182.2,1993.3999999999994,0,1.0,0.0,10929,11
25796,432,6103,2024-09-04 06:00:11,21,54182.2,1993.3999999999994,0,1.0,0.0,10930,11
21505,474,6103,2024-09-04 06:00:11,21,54182.2,1993.3999999999994,0,1.0,0.0,10931,11
4112,66,181709,2024-09-04 06:00:11,3,4411.68,389.6800000000005,0,1.0,0.0,1451,11
4483,14,308719,2024-09-04 06:00:11,22,34384.09000000002,1643.7700000000004,0,,,7539,11
3745,60,338146,2024-09-04 06:00:11,7,14400.679999999997,184.0,0,1.0,0.0,2584,11
4981,29,308719,2024-09-04 06:00:11,22,34384.09000000002,1643.7700000000004,0,,,7539,11
15581,3,338334,2024-09-04 06:00:11,17,24202.6,586.7999999999993,0,3.0,1.0,7674,11
10058,205,261716,2024-09-04 06:00:11,17,24202.6,586.7999999999993,0,4.0,3.0,7658,11
2891,33,46791,2024-09-04 06:00:11,17,24202.6,586.7999999999993,0,4.0,0.0,7805,11
6857,313,253538,2024-09-04 06:00:11,17,24202.6,586.7999999999993,0,4.0,3.0,7646,11
24971,396,253279,2024-09-04 06:00:11,17,24202.6,586.7999999999993,0,2.0,1.0,7579,11
3226,127,308840,2024-09-04 06:00:11,22,34384.09000000002,1643.7700000000004,0,,,7539,11
2942,27,39275,2024-09-04 06:00:11,17,24202.6,586.7999999999993,0,4.0,3.0,7804,11
2210,6,337620,2024-09-04 06:00:11,17,24202.6,586.7999999999993,0,4.0,0.0,7806,11
5150,32,338281,2024-09-04 06:00:11,17,24202.6,586.7999999999993,0,3.0,2.0,7787,11
11490,361,338280,2024-09-04 06:00:11,17,24202.6,586.7999999999993,0,4.0,3.0,7537,11
3612,51,46791,2024-09-04 06:00:11,17,24202.6,586.7999999999993,0,4.0,2.0,7805,11
4957,47,9059,2024-09-04 06:00:11,17,24202.6,586.7999999999993,0,3.0,2.0,7774,11
8128,42,323538,2024-09-04 06:00:11,17,24202.6,586.7999999999993,0,4.0,3.0,7734,11
3272,20,195894,2024-09-04 06:00:11,17,24202.6,586.7999999999993,0,2.0,0.0,7807,11
2946,51,46791,2024-09-04 06:00:11,17,24202.6,586.7999999999993,0,4.0,1.0,7805,11
6934,6,317281,2024-09-04 06:00:11,17,24202.6,586.7999999999993,0,4.0,0.0,7808,11
6159,12,308228,2024-09-04 06:00:11,17,24202.6,586.7999999999993,0,4.0,1.0,7800,11
1053,6,123996,2024-09-04 06:00:11,9,21119.0,492.5,0,4.0,0.0,5755,11
1633,41,37299,2024-09-04 06:00:11,5,15617.039999999963,417.0799999999999,0,3.0,1.0,1942,11
1706,41,11186,2024-09-04 06:00:11,5,15617.039999999963,417.0799999999999,0,2.0,1.0,1944,11
4026,3,6103,2024-09-04 06:00:11,5,15617.039999999963,417.0799999999999,0,2.0,1.0,1945,11
1664,42,6103,2024-09-04 06:00:11,5,15617.039999999963,417.0799999999999,0,3.0,0.0,1947,11
379,1,11202,2024-09-04 06:00:11,5,15617.039999999963,417.0799999999999,0,5.0,0.0,1946,11
353,1,6103,2024-09-04 06:00:11,5,15617.039999999963,417.0799999999999,0,2.0,0.0,1945,11
8717,234,124113,2024-09-04 06:00:11,9,21119.0,492.5,0,4.0,3.0,5741,11
5975,42,11186,2024-09-04 06:00:11,5,15617.039999999963,417.0799999999999,0,2.0,0.0,1944,11
8273,14,11213,2024-09-04 06:00:11,5,15617.039999999963,417.0799999999999,0,2.0,1.0,1943,11
2405,959,142561,2024-09-04 06:00:11,23,3690.060000000003,1599.9400000000012,0,14.0,1.0,1922,11
14783,3,253538,2024-09-04 06:00:11,17,24202.6,586.7999999999993,0,4.0,2.0,7552,11
16909,3,44665,2024-09-04 06:00:11,17,24202.6,586.7999999999993,0,4.0,2.0,7729,11
5778,46,123996,2024-09-04 06:00:11,9,21119.0,492.5,0,4.0,1.0,5755,11
5706,46,123996,2024-09-04 06:00:11,9,21119.0,492.5,0,4.0,1.0,5754,11
10952,3,9948,2024-09-04 06:00:11,5,15617.039999999963,417.0799999999999,0,3.0,1.0,1940,11
3266,14,308228,2024-09-04 06:00:11,17,24202.6,586.7999999999993,0,1.0,0.0,7809,11
14298,3,311280,2024-09-04 06:00:11,17,24202.6,586.7999999999993,0,4.0,2.0,7663,11
3455,31,253538,2024-09-04 06:00:11,17,24202.6,586.7999999999993,0,6.0,2.0,7700,11
5548,52,326690,2024-09-04 06:00:11,7,14400.679999999997,184.0,0,1.0,0.0,2581,11
14927,44,211145,2024-09-04 06:00:11,7,14400.679999999997,184.0,0,1.0,0.0,2580,11
1231,57,328529,2024-09-04 06:00:11,7,14400.679999999997,184.0,0,1.0,0.0,2579,11
3535,46,124102,2024-09-04 06:00:11,7,14400.679999999997,184.0,0,1.0,0.0,2578,11
1300,6,337105,2024-09-04 06:00:11,17,24202.6,586.7999999999993,0,4.0,0.0,7813,11
7437,100,321982,2024-09-04 06:00:11,17,24202.6,586.7999999999993,0,3.0,2.0,7763,11
4956,262,338282,2024-09-04 06:00:11,17,24202.6,586.7999999999993,0,3.0,2.0,7749,11
6926,46,337620,2024-09-04 06:00:11,17,24202.6,586.7999999999993,0,4.0,1.0,7806,11
9660,458,336646,2024-09-04 06:00:11,17,24202.6,586.7999999999993,0,4.0,3.0,7546,11
3307,51,46791,2024-09-04 06:00:11,17,24202.6,586.7999999999993,0,4.0,3.0,7805,11
23024,730,11087,2024-09-04 06:00:11,17,24202.6,586.7999999999993,0,1.0,0.0,7812,11
4025,44,253538,2024-09-04 06:00:11,17,24202.6,586.7999999999993,0,6.0,4.0,7700,11
3767,31,253538,2024-09-04 06:00:11,17,24202.6,586.7999999999993,0,6.0,3.0,7700,11
2874,30,195894,2024-09-04 06:00:11,17,24202.6,586.7999999999993,0,2.0,1.0,7807,11
2539,34,257812,2024-09-04 06:00:11,17,24202.6,586.7999999999993,0,4.0,2.0,7811,11
7113,63,257812,2024-09-04 06:00:11,17,24202.6,586.7999999999993,0,4.0,3.0,7811,11
3658,22,257219,2024-09-04 06:00:11,17,24202.6,586.7999999999993,0,6.0,2.0,7799,11
529,7,11709,2024-09-04 06:00:11,17,24202.6,586.7999999999993,0,4.0,0.0,7810,11
4489,35,257812,2024-09-04 06:00:11,17,24202.6,586.7999999999993,0,4.0,0.0,7811,11
4496,35,257812,2024-09-04 06:00:11,17,24202.6,586.7999999999993,0,4.0,1.0,7811,11
12637,53,6103,2024-09-04 06:00:11,10,52033.49000000002,161.2900000000002,0,1.0,0.0,6006,11
5719,400,337389,2024-09-04 06:00:11,17,24202.6,586.7999999999993,0,3.0,2.0,7687,11
46494,59,6103,2024-09-04 06:00:11,10,52033.49000000002,161.2900000000002,0,1.0,0.0,6007,11
24526,3,124092,2024-09-04 06:00:11,17,24202.6,586.7999999999993,0,5.0,2.0,7731,11
1256,55,124113,2024-09-04 06:00:11,7,14400.679999999997,184.0,0,1.0,0.0,2577,11
3516,22,44195,2024-09-04 06:00:11,1,79522.88,647.2600000000012,0,1.0,0.0,192,11
1752,721,14408,2024-09-04 06:00:11,18,23468.500000000102,944.9000000000001,0,17.0,5.0,15,11
1868,612,11211,2024-09-04 06:00:11,18,23468.500000000102,944.9000000000001,0,28.0,16.0,29,11
1333,545,11211,2024-09-04 06:00:11,18,23468.500000000102,944.9000000000001,0,28.0,17.0,29,11
1886,737,14408,2024-09-04 06:00:11,18,23468.500000000102,944.9000000000001,0,17.0,7.0,15,11
1273,288,11214,2024-09-04 06:00:11,18,23468.500000000102,944.9000000000001,0,20.0,0.0,3,11
1833,777,14408,2024-09-04 06:00:11,18,23468.500000000102,944.9000000000001,0,17.0,6.0,15,11
1323,467,11211,2024-09-04 06:00:11,18,23468.500000000102,944.9000000000001,0,28.0,15.0,29,11
5235,108,64115,2024-09-04 06:00:12,17,24202.6,586.7999999999993,0,3.0,2.0,7792,12
6307,3,328329,2024-09-04 06:00:12,17,24202.6,586.7999999999993,0,3.0,1.0,7820,12
19879,402,12396,2024-09-04 06:00:12,17,24202.6,586.7999999999993,0,3.0,2.0,7536,12
14469,3,122675,2024-09-04 06:00:12,17,24202.6,586.7999999999993,0,4.0,2.0,7746,12
1578,6,328329,2024-09-04 06:00:12,17,24202.6,586.7999999999993,0,3.0,0.0,7820,12
13358,204,124026,2024-09-04 06:00:12,17,24202.6,586.7999999999993,0,4.0,3.0,7698,12
15466,281,311816,2024-09-04 06:00:12,17,24202.6,586.7999999999993,0,4.0,3.0,7606,12
2910,19,337620,2024-09-04 06:00:12,17,24202.6,586.7999999999993,0,4.0,1.0,7817,12
9190,147,325442,2024-09-04 06:00:12,17,24202.6,586.7999999999993,0,4.0,3.0,7639,12
5240,3,124114,2024-09-04 06:00:12,17,24202.6,586.7999999999993,0,3.0,1.0,7819,12
527,6,124114,2024-09-04 06:00:12,17,24202.6,586.7999999999993,0,3.0,0.0,7819,12
15822,3,334879,2024-09-04 06:00:12,17,24202.6,586.7999999999993,0,4.0,2.0,7707,12
1052,6,261725,2024-09-04 06:00:12,17,24202.6,586.7999999999993,0,4.0,0.0,7818,12
22331,437,325465,2024-09-04 06:00:12,17,24202.6,586.7999999999993,0,4.0,3.0,7533,12
6436,3,338012,2024-09-04 06:00:12,17,24202.6,586.7999999999993,0,4.0,2.0,7783,12
6255,206,336956,2024-09-04 06:00:12,17,24202.6,586.7999999999993,0,3.0,2.0,7779,12
12917,3,253538,2024-09-04 06:00:12,17,24202.6,586.7999999999993,0,2.0,0.0,7816,12
2093,6,119647,2024-09-04 06:00:12,17,24202.6,586.7999999999993,0,4.0,0.0,7815,12
6431,104,68245,2024-09-04 06:00:12,17,24202.6,586.7999999999993,0,3.0,2.0,7773,12
14638,361,253538,2024-09-04 06:00:12,17,24202.6,586.7999999999993,0,2.0,1.0,7733,12
3576,17,337620,2024-09-04 06:00:12,17,24202.6,586.7999999999993,0,4.0,0.0,7817,12
3271,50,337620,2024-09-04 06:00:12,17,24202.6,586.7999999999993,0,4.0,2.0,7817,12
3195,6,19085,2024-09-04 06:00:12,17,24202.6,586.7999999999993,0,3.0,0.0,7821,12
19286,143,6103,2024-09-04 06:00:12,10,52033.49000000002,161.2900000000002,0,1.0,0.0,6008,12
5196,1034,6103,2024-09-04 06:00:12,21,54182.2,1993.3999999999994,0,1.0,0.0,10947,12
23920,48,12794,2024-09-04 06:00:12,5,15617.039999999963,417.0799999999999,0,2.0,1.0,1941,12
731,20,37299,2024-09-04 06:00:12,5,15617.039999999963,417.0799999999999,0,3.0,2.0,1942,12
6135,90,6,2024-09-04 06:00:12,5,15617.039999999963,417.0799999999999,0,2.0,1.0,1933,12
5994,40,6103,2024-09-04 06:00:12,5,15617.039999999963,417.0799999999999,0,3.0,1.0,1947,12
30508,516,6103,2024-09-04 06:00:12,21,54182.2,1993.3999999999994,0,1.0,0.0,10946,12
33648,320,6103,2024-09-04 06:00:12,21,54182.2,1993.3999999999994,0,1.0,0.0,10945,12
12320,1732,6103,2024-09-04 06:00:12,21,54182.2,1993.3999999999994,0,1.0,0.0,10944,12
16455,1178,6103,2024-09-04 06:00:12,21,54182.2,1993.3999999999994,0,1.0,0.0,10943,12
19727,143,6103,2024-09-04 06:00:12,21,54182.2,1993.3999999999994,0,1.0,0.0,10942,12
6568,56,6103,2024-09-04 06:00:12,10,52033.49000000002,161.2900000000002,0,1.0,0.0,6009,12
1231,274,11214,2024-09-04 06:00:12,18,23468.500000000102,944.9000000000001,0,20.0,1.0,3,12
1499,639,11211,2024-09-04 06:00:12,18,23468.500000000102,944.9000000000001,0,28.0,18.0,29,12
11732,600,256446,2024-09-04 06:00:12,14,35354.55000000004,776.8000000000002,0,3.0,2.0,7075,12
2360,83,6103,2024-09-04 06:00:12,2,3053.94,263.47,0,1.0,0.0,338,12
136,1,6103,2024-09-04 06:00:12,2,3053.94,263.47,0,1.0,0.0,337,12
1364,57,6103,2024-09-04 06:00:12,2,3053.94,263.47,0,1.0,0.0,336,12
1328,158,6103,2024-09-04 06:00:12,2,3053.94,263.47,0,1.0,0.0,335,12
137,1,6103,2024-09-04 06:00:12,2,3053.94,263.47,0,1.0,0.0,334,12
638,42,6103,2024-09-04 06:00:12,2,3053.94,263.47,0,1.0,0.0,333,12
677,59,6103,2024-09-04 06:00:12,2,3053.94,263.47,0,1.0,0.0,332,12
2201,86,6103,2024-09-04 06:00:12,2,3053.94,263.47,0,1.0,0.0,331,12
5195,207,257219,2024-09-04 06:00:12,17,24202.6,586.7999999999993,0,6.0,3.0,7799,12
1577,859,14408,2024-09-04 06:00:12,18,23468.500000000102,944.9000000000001,0,17.0,8.0,15,12
1210,182,11162,2024-09-04 06:00:12,23,3690.060000000003,1599.9400000000012,0,13.0,2.0,1918,12
1192,150,142561,2024-09-04 06:00:12,23,3690.060000000003,1599.9400000000012,0,14.0,2.0,1922,12
2383,1080,6103,2024-09-04 06:00:12,23,3690.060000000003,1599.9400000000012,0,14.0,1.0,1920,12
354,1,257551,2024-09-04 06:00:12,14,35354.55000000004,776.8000000000002,0,2.0,0.0,7089,12
351,1,152691,2024-09-04 06:00:12,14,35354.55000000004,776.8000000000002,0,3.0,0.0,7088,12
4402,51,337389,2024-09-04 06:00:12,7,14400.679999999997,184.0,0,1.0,0.0,2610,12
1847,80,253538,2024-09-04 06:00:12,7,14400.679999999997,184.0,0,1.0,0.0,2611,12
3870,21,61041,2024-09-04 06:00:12,7,14400.679999999997,184.0,0,1.0,0.0,2612,12
4341,55,11087,2024-09-04 06:00:12,7,14400.679999999997,184.0,0,1.0,0.0,2613,12
4141,24,257551,2024-09-04 06:00:12,14,35354.55000000004,776.8000000000002,0,2.0,1.0,7089,12
356,1,8597,2024-09-04 06:00:12,14,35354.55000000004,776.8000000000002,0,3.0,0.0,7090,12
9136,308,257788,2024-09-04 06:00:12,14,35354.55000000004,776.8000000000002,0,1.0,0.0,7091,12
1584,70,253538,2024-09-04 06:00:12,7,14400.679999999997,184.0,0,1.0,0.0,2609,12
574,58,6103,2024-09-04 06:00:12,11,6083.440000000004,180.4000000000001,0,1.0,0.0,6632,12
1371,116,6103,2024-09-04 06:00:12,11,6083.440000000004,180.4000000000001,0,1.0,0.0,6631,12
3092,37,318333,2024-09-04 06:00:12,7,14400.679999999997,184.0,0,1.0,0.0,2608,12
3908,55,338281,2024-09-04 06:00:12,7,14400.679999999997,184.0,0,1.0,0.0,2607,12
6193,49,322790,2024-09-04 06:00:12,7,14400.679999999997,184.0,0,1.0,0.0,2606,12
3876,52,60598,2024-09-04 06:00:12,7,14400.679999999997,184.0,0,1.0,0.0,2605,12
3567,35,119709,2024-09-04 06:00:12,7,14400.679999999997,184.0,0,1.0,0.0,2604,12
6815,34,119647,2024-09-04 06:00:12,17,24202.6,586.7999999999993,0,4.0,1.0,7815,12
2999,34,6,2024-09-04 06:00:12,7,14400.679999999997,184.0,0,1.0,0.0,2603,12
3031,55,323538,2024-09-04 06:00:12,7,14400.679999999997,184.0,0,1.0,0.0,2602,12
4212,52,261716,2024-09-04 06:00:12,7,14400.679999999997,184.0,0,1.0,0.0,2601,12
3529,53,9059,2024-09-04 06:00:12,7,14400.679999999997,184.0,0,1.0,0.0,2600,12
3575,45,338280,2024-09-04 06:00:12,7,14400.679999999997,184.0,0,1.0,0.0,2599,12
4043,46,313330,2024-09-04 06:00:12,7,14400.679999999997,184.0,0,1.0,0.0,2598,12
2518,43,6,2024-09-04 06:00:12,7,14400.679999999997,184.0,0,1.0,0.0,2597,12
16589,25,44191,2024-09-04 06:00:12,1,79522.88,647.2600000000012,0,2.0,1.0,188,12
7969,80,44194,2024-09-04 06:00:12,1,79522.88,647.2600000000012,0,2.0,1.0,191,12
1455,656,11211,2024-09-04 06:00:12,18,23468.500000000102,944.9000000000001,0,28.0,19.0,29,12
1768,764,14408,2024-09-04 06:00:12,18,23468.500000000102,944.9000000000001,0,17.0,9.0,15,12
5620,182,44192,2024-09-04 06:00:12,1,79522.88,647.2600000000012,0,2.0,1.0,189,12
1731,153,184007,2024-09-04 06:00:12,3,4411.68,389.6800000000005,0,1.0,0.0,1452,12
3538,85,186054,2024-09-04 06:00:12,3,4411.68,389.6800000000005,0,1.0,0.0,1453,12
1147,86,174064,2024-09-04 06:00:12,3,4411.68,389.6800000000005,0,1.0,0.0,1454,12
1194,124,185592,2024-09-04 06:00:12,3,4411.68,389.6800000000005,0,1.0,0.0,1455,12
1912,95,182688,2024-09-04 06:00:12,3,4411.68,389.6800000000005,0,1.0,0.0,1456,12
1382,155,186055,2024-09-04 06:00:12,3,4411.68,389.6800000000005,0,1.0,0.0,1457,12
1133,102,175139,2024-09-04 06:00:12,3,4411.68,389.6800000000005,0,1.0,0.0,1458,12
4541,32,124114,2024-09-04 06:00:12,17,24202.6,586.7999999999993,0,3.0,2.0,7819,12
11017,3,324054,2024-09-04 06:00:12,17,24202.6,586.7999999999993,0,4.0,2.0,7776,12
560,6,314179,2024-09-04 06:00:12,17,24202.6,586.7999999999993,0,4.0,0.0,7823,12
12764,3,308228,2024-09-04 06:00:12,17,24202.6,586.7999999999993,0,4.0,2.0,7800,12
6194,769,338283,2024-09-04 06:00:12,17,24202.6,586.7999999999993,0,3.0,2.0,7575,12
7563,3,338285,2024-09-04 06:00:12,17,24202.6,586.7999999999993,0,4.0,2.0,7767,12
6934,3,46791,2024-09-04 06:00:12,17,24202.6,586.7999999999993,0,4.0,2.0,7748,12
5996,202,325388,2024-09-04 06:00:12,17,24202.6,586.7999999999993,0,3.0,2.0,7764,12
5881,42,261725,2024-09-04 06:00:12,17,24202.6,586.7999999999993,0,4.0,1.0,7818,12
10649,469,123724,2024-09-04 06:00:12,17,24202.6,586.7999999999993,0,4.0,3.0,7627,12
2819,15,761413,2024-09-04 06:00:12,17,24202.6,586.7999999999993,0,,,7539,12
8669,165,338166,2024-09-04 06:00:12,17,24202.6,586.7999999999993,0,4.0,3.0,7647,12
7106,16,761413,2024-09-04 06:00:12,17,24202.6,586.7999999999993,0,,,7539,12
5219,51,11709,2024-09-04 06:00:12,17,24202.6,586.7999999999993,0,4.0,1.0,7810,12
3116,6,317246,2024-09-04 06:00:12,17,24202.6,586.7999999999993,0,4.0,0.0,7822,12
796,4,6103,2024-09-04 06:00:12,8,1876.0800000000004,11.0,0,,,4803,12
